market,date,week,revenue,tv_spend,facebook_spend,search_spend,ooh_spend,print_spend,competitor_price,events,trend,seasonality,promotions
FR,2021-09-13,89,803403.07,14209.81,11607.43,10202.06,6744.44,3038.87,91.48,0.0,1.0345,1.155,0.0
FR,2021-09-20,90,817842.86,21330.63,18655.49,12576.23,7037.91,5937.04,106.66,0.0,1.0349,1.1063,0.0
FR,2021-09-27,91,774821.41,21567.31,12604.47,13468.95,7884.52,5866.28,110.85,0.0,1.0353,1.0541,0.0
FR,2021-10-04,92,765790.69,25379.65,9844.77,13430.48,5453.3,5615.9,103.67,0.0,1.0357,1.0,0.0
FR,2021-10-11,93,749732.08,32465.68,13463.06,16287.85,8330.93,6353.47,97.14,0.0,1.0361,0.9459,0.0
FR,2021-10-18,94,763347.97,25422.23,10489.16,12400.46,9571.5,4100.94,104.54,0.0,1.0364,0.8937,1.0
FR,2021-10-25,95,710708.26,21412.86,11459.16,14436.5,8566.25,7562.13,96.91,0.0,1.0368,0.845,0.0
FR,2021-11-01,96,637305.63,26965.03,14720.8,10941.31,5582.42,4408.38,109.36,0.0,1.0372,0.8015,0.0
FR,2021-11-08,97,690181.29,33432.4,15352.22,15061.33,8084.88,6354.93,81.69,0.0,1.0376,0.7645,0.0
FR,2021-11-15,98,654836.54,22569.43,12276.86,14030.34,9661.51,3715.9,96.64,1.0,1.038,0.7349,0.0
FR,2021-11-22,99,626732.91,23308.19,17062.98,12112.23,5338.29,4639.19,80.09,0.0,1.0384,0.7136,0.0
FR,2021-11-29,100,647817.85,32230.76,17851.88,13812.31,6828.04,7556.92,85.05,0.0,1.0388,0.7008,0.0
FR,2021-12-06,101,622249.19,28210.2,18998.72,14215.38,10407.85,5595.56,113.64,0.0,1.0392,0.6963,0.0
FR,2021-12-13,102,671702.29,33962.46,16626.21,14222.01,9507.88,7023.95,108.95,0.0,1.0396,0.6999,1.0
FR,2021-12-20,103,649620.87,30552.39,19495.0,20744.68,9948.07,6417.58,92.81,0.0,1.04,0.7108,0.0
FR,2021-12-27,104,653388.28,35592.07,9735.65,15298.73,12845.91,6111.36,84.97,0.0,1.0404,0.7279,0.0
FR,2022-01-03,105,671975.68,25207.73,14883.64,15118.91,10430.2,8091.87,70.35,0.0,1.0408,0.75,0.0
FR,2022-01-10,106,659931.6,32278.86,13373.16,9391.8,10984.36,6165.11,94.57,0.0,1.0412,0.7758,0.0
FR,2022-01-17,107,705830.27,31523.01,16847.25,13512.07,15225.53,4237.81,124.2,0.0,1.0416,0.8037,0.0
FR,2022-01-24,108,723608.63,25307.09,14808.47,15839.64,9602.63,5613.36,104.35,0.0,1.042,0.8326,0.0
FR,2022-01-31,109,791836.46,23324.45,16404.19,14640.54,8556.21,7535.44,94.4,1.0,1.0424,0.8609,0.0
FR,2022-02-07,110,811060.58,39112.39,23671.31,21949.95,11201.38,7423.16,104.65,0.0,1.0428,0.8878,0.0
FR,2022-02-14,111,748776.23,32365.78,16813.74,16830.39,11359.57,4779.9,84.39,0.0,1.0432,0.9121,0.0
FR,2022-02-21,112,783731.91,27980.9,19041.41,22117.74,9440.07,6015.34,97.03,0.0,1.0436,0.9335,0.0
FR,2022-02-28,113,757407.36,34796.45,16915.39,17958.38,8445.98,6270.23,100.99,0.0,1.044,0.9515,0.0
FR,2022-03-07,114,783213.87,43785.12,18133.16,17995.67,15668.8,6622.81,99.14,0.0,1.0444,0.9661,0.0
FR,2022-03-14,115,780508.49,19528.58,17975.53,17635.08,11476.53,5205.33,107.91,0.0,1.0448,0.9777,0.0
FR,2022-03-21,116,776210.99,25240.96,19626.99,18025.63,9224.39,6299.33,103.45,0.0,1.0452,0.9866,0.0
FR,2022-03-28,117,788691.0,29413.88,22239.46,24236.0,12803.94,6163.09,106.68,0.0,1.0456,0.9938,0.0
FR,2022-04-04,118,809101.56,46586.86,23964.76,9663.17,10579.32,8322.86,93.12,0.0,1.046,1.0,0.0
FR,2022-04-11,119,774629.34,37995.11,19094.77,10783.22,10243.12,8356.44,108.98,0.0,1.0464,1.0062,0.0
FR,2022-04-18,120,837404.81,41302.15,20014.53,15958.6,11950.12,6952.57,116.29,0.0,1.0468,1.0134,0.0
FR,2022-04-25,121,805058.66,27472.15,13697.99,17845.29,7917.69,6559.37,90.3,0.0,1.0472,1.0223,0.0
FR,2022-05-02,122,909241.21,27400.91,17342.86,20089.62,11338.87,7258.85,91.12,0.0,1.0476,1.0339,0.0
FR,2022-05-09,123,853935.49,38100.35,20772.29,19138.55,14504.13,5851.52,113.36,1.0,1.048,1.0485,0.0
FR,2022-05-16,124,854219.95,34981.99,20283.92,15960.8,11340.89,5329.54,98.09,0.0,1.0484,1.0665,0.0
FR,2022-05-23,125,849829.35,37890.71,17794.28,20551.14,9472.35,5544.61,114.04,1.0,1.0488,1.0879,0.0
FR,2022-05-30,126,926192.3,32404.91,19818.69,20302.85,9076.18,5878.8,95.57,0.0,1.0492,1.1122,0.0
FR,2022-06-06,127,925008.05,35006.1,18208.14,17191.05,9131.97,5088.98,114.55,0.0,1.0496,1.1391,1.0
FR,2022-06-13,128,914754.22,33661.15,20231.16,19455.73,9291.59,6737.37,101.31,0.0,1.05,1.1674,0.0
FR,2022-06-20,129,895233.51,37070.5,16968.42,16914.8,8896.88,7352.44,102.58,0.0,1.0504,1.1963,1.0
FR,2022-06-27,130,922323.01,36610.37,14640.03,13991.35,11189.84,4303.34,115.65,0.0,1.0508,1.2242,0.0
FR,2022-07-04,131,921963.05,20932.74,16522.12,17642.96,6069.26,6224.01,96.38,0.0,1.0512,1.25,1.0
FR,2022-07-11,132,971954.23,16744.4,6293.92,15543.5,10697.27,5815.26,90.59,0.0,1.0516,1.2721,0.0
FR,2022-07-18,133,993209.5,35866.41,16084.05,14944.0,8283.29,6384.17,95.51,0.0,1.052,1.2892,1.0
FR,2022-07-25,134,944077.02,36346.56,3969.6,19010.99,9475.22,5858.78,104.52,0.0,1.0524,1.3001,0.0
FR,2022-08-01,135,859682.56,22994.04,9466.41,7364.81,6713.83,4098.43,84.34,0.0,1.0528,1.3037,0.0
FR,2022-08-08,136,926973.54,17868.8,15511.38,10192.41,10803.74,4253.7,106.37,1.0,1.0532,1.2992,0.0
FR,2022-08-15,137,959387.59,28613.77,15368.86,10698.33,10514.41,5644.63,94.61,0.0,1.0536,1.2864,0.0
FR,2022-08-22,138,959407.64,32875.23,10636.02,12850.95,9910.38,6683.63,111.48,0.0,1.054,1.2651,0.0
FR,2022-08-29,139,952846.09,37291.12,11761.55,13016.44,5735.94,3056.55,76.06,0.0,1.0544,1.2355,0.0
FR,2022-09-05,140,879215.05,30014.02,17330.97,9501.77,9514.83,5817.19,92.13,1.0,1.0548,1.1985,0.0
FR,2022-09-12,141,885931.85,25034.05,12213.28,10858.0,8770.34,6695.84,83.14,0.0,1.0552,1.155,0.0
FR,2022-09-19,142,888623.31,22137.3,19520.79,11155.67,5489.59,5225.34,91.74,0.0,1.0556,1.1063,1.0
FR,2022-09-26,143,789423.99,26988.84,13458.41,20080.73,8038.89,5978.05,102.48,0.0,1.056,1.0541,0.0
FR,2022-10-03,144,802790.86,25357.72,14586.6,18345.71,8681.56,4635.89,98.21,0.0,1.0564,1.0,0.0
FR,2022-10-10,145,773606.99,21587.07,17922.38,12427.68,9029.47,5287.85,97.47,0.0,1.0568,0.9459,0.0
FR,2022-10-17,146,731996.73,38439.82,13990.82,12642.16,8470.13,3685.51,98.41,0.0,1.0572,0.8937,0.0
FR,2022-10-24,147,660855.66,37336.53,10998.89,10594.83,8734.77,2922.64,102.03,0.0,1.0576,0.845,0.0
FR,2022-10-31,148,680227.3,34142.5,13605.35,8601.97,10806.24,6613.41,89.91,0.0,1.058,0.8015,0.0
FR,2022-11-07,149,662936.91,22995.42,13992.89,13763.82,10529.42,4526.76,107.07,0.0,1.0584,0.7645,0.0
FR,2022-11-14,150,661090.0,33495.52,10398.33,11447.79,3660.66,5199.62,106.63,1.0,1.0588,0.7349,0.0
FR,2022-11-21,151,630348.06,32786.62,13790.39,14287.4,8166.78,4201.57,103.85,0.0,1.0592,0.7136,0.0
FR,2022-11-28,152,616087.95,32189.29,12591.15,10053.84,8579.43,4246.56,105.57,0.0,1.0596,0.7008,0.0
FR,2022-12-05,153,636283.8,37633.52,17837.31,12760.03,5867.35,5812.33,102.96,0.0,1.06,0.6963,0.0
FR,2022-12-12,154,663775.44,34567.41,15441.17,15790.86,9374.33,5238.96,120.35,0.0,1.0604,0.6999,1.0
FR,2022-12-19,155,672577.47,35873.62,14740.66,16768.72,11715.94,6722.19,99.13,0.0,1.0608,0.7108,1.0
FR,2022-12-26,156,680703.35,35891.58,15580.08,17247.19,7475.34,6943.53,96.93,0.0,1.0612,0.7279,1.0
FR,2023-01-02,157,683474.92,34634.18,16935.56,11930.52,10381.71,6900.97,92.46,0.0,1.0616,0.75,0.0
FR,2023-01-09,158,663628.91,21230.87,18537.85,19322.92,8087.7,6915.83,89.68,0.0,1.062,0.7758,0.0
FR,2023-01-16,159,722853.8,34129.36,13428.15,14097.83,8717.11,8832.09,87.56,0.0,1.0624,0.8037,0.0
FR,2023-01-23,160,732212.71,30313.36,13501.12,19212.22,13255.63,5364.97,91.11,0.0,1.0628,0.8326,0.0
FR,2023-01-30,161,746981.09,25754.55,21131.25,17270.6,9257.62,6846.91,99.29,0.0,1.0632,0.8609,0.0
FR,2023-02-06,162,778381.74,46883.65,16094.9,12712.72,11497.85,8606.13,103.34,0.0,1.0636,0.8878,0.0
FR,2023-02-13,163,726880.93,47782.9,12722.08,16629.95,6665.29,8896.96,100.51,0.0,1.064,0.9121,0.0
FR,2023-02-20,164,776349.83,45628.01,19529.94,19248.5,14771.34,5134.84,92.34,1.0,1.0644,0.9335,0.0
FR,2023-02-27,165,811531.58,38035.66,19771.11,20312.48,12165.09,6785.55,109.0,0.0,1.0649,0.9515,0.0
FR,2023-03-06,166,807191.12,46283.17,12642.02,17706.17,10532.94,9267.56,107.39,0.0,1.0653,0.9661,0.0
FR,2023-03-13,167,832118.2,36714.31,19153.51,23923.3,12252.6,8069.56,98.4,0.0,1.0657,0.9777,0.0
FR,2023-03-20,168,836405.32,38234.72,21075.05,22074.23,7915.14,7635.87,93.47,0.0,1.0661,0.9866,1.0
FR,2023-03-27,169,841821.31,28746.88,19774.18,17452.37,13648.57,7038.3,105.48,0.0,1.0665,0.9938,0.0
FR,2023-04-03,170,857782.17,39692.05,20710.14,21144.57,10316.89,6789.95,101.88,0.0,1.0669,1.0,0.0
FR,2023-04-10,171,857304.04,37124.86,13189.81,25434.44,10555.42,7759.27,85.52,0.0,1.0673,1.0062,0.0
FR,2023-04-17,172,835781.18,27007.81,19470.67,25421.93,9879.55,6935.94,99.32,0.0,1.0677,1.0134,0.0
FR,2023-04-24,173,779746.64,35927.24,17050.98,13691.95,9625.05,7197.96,102.62,0.0,1.0681,1.0223,0.0
FR,2023-05-01,174,863845.64,35438.11,16267.54,14669.52,12304.71,7315.69,91.0,0.0,1.0685,1.0339,0.0
FR,2023-05-08,175,895034.87,48490.88,20939.01,23130.31,11248.01,6166.16,101.9,0.0,1.0689,1.0485,0.0
FR,2023-05-15,176,917198.71,41578.43,22852.76,13902.66,11960.42,7804.85,85.45,1.0,1.0693,1.0665,0.0
FR,2023-05-22,177,846000.95,34906.12,23662.35,12807.27,10429.54,11024.99,113.36,0.0,1.0697,1.0879,0.0
FR,2023-05-29,178,899752.08,36050.78,21686.32,15501.32,11360.06,4427.39,112.48,0.0,1.0701,1.1122,0.0
FR,2023-06-05,179,928590.59,34123.7,16541.13,18333.7,9297.34,7203.3,97.47,0.0,1.0705,1.1391,0.0
FR,2023-06-12,180,957869.91,31931.2,17814.86,16300.14,14437.14,5644.35,103.63,0.0,1.071,1.1674,0.0
FR,2023-06-19,181,926129.18,25638.09,18870.14,14232.18,6738.23,7300.13,75.9,0.0,1.0714,1.1963,1.0
FR,2023-06-26,182,937489.05,31181.67,16466.14,13908.72,12078.48,6490.48,88.44,0.0,1.0718,1.2242,0.0
FR,2023-07-03,183,973027.7,26870.8,16204.86,13542.03,12067.33,7279.23,97.06,0.0,1.0722,1.25,0.0
FR,2023-07-10,184,978874.97,23264.87,18066.7,12782.77,7720.57,7663.17,89.28,0.0,1.0726,1.2721,1.0
FR,2023-07-17,185,946668.74,33593.74,15058.11,22192.66,13219.85,6330.1,107.14,0.0,1.073,1.2892,0.0
FR,2023-07-24,186,982790.55,32301.53,12793.9,15869.91,10776.52,7347.99,119.97,0.0,1.0734,1.3001,0.0
FR,2023-07-31,187,1010347.71,18938.72,13513.24,17347.89,10557.93,3130.47,88.23,0.0,1.0738,1.3037,1.0
FR,2023-08-07,188,1003113.83,28308.96,16350.2,13091.17,8755.11,7650.47,91.63,1.0,1.0742,1.2992,0.0
FR,2023-08-14,189,969786.92,34318.42,14318.16,13777.4,8212.74,6153.2,102.35,0.0,1.0746,1.2864,0.0
FR,2023-08-21,190,936137.94,34258.62,15096.67,12117.7,8125.75,6872.78,116.11,0.0,1.075,1.2651,0.0
FR,2023-08-28,191,961540.09,33718.46,15863.88,6570.11,9049.05,4230.45,87.78,0.0,1.0754,1.2355,0.0
FR,2023-09-04,192,876454.77,27964.92,12834.33,10050.65,10657.58,4627.67,102.49,0.0,1.0759,1.1985,0.0
FR,2023-09-11,193,851390.86,22923.33,15878.92,8798.08,8575.76,5678.14,118.21,0.0,1.0763,1.155,0.0
FR,2023-09-18,194,846348.22,21532.28,14786.75,7560.5,6743.81,5479.38,83.48,0.0,1.0767,1.1063,0.0
FR,2023-09-25,195,846593.55,29358.67,10341.35,10449.72,9598.32,5804.13,87.19,0.0,1.0771,1.0541,0.0
FR,2023-10-02,196,798184.01,29598.44,17723.76,17400.92,9773.99,6695.77,95.76,0.0,1.0775,1.0,1.0
FR,2023-10-09,197,750955.61,34740.76,12430.36,13691.03,9373.48,3574.77,94.79,0.0,1.0779,0.9459,0.0
FR,2023-10-16,198,704829.23,33931.06,9302.99,17495.59,9587.78,6645.86,108.13,0.0,1.0783,0.8937,0.0
FR,2023-10-23,199,722727.52,27321.45,11099.03,15185.17,7962.89,5622.02,102.42,0.0,1.0787,0.845,0.0
FR,2023-10-30,200,681059.82,21316.14,11291.35,16409.55,6931.55,5444.22,82.25,0.0,1.0791,0.8015,0.0
FR,2023-11-06,201,674084.48,26915.39,14525.13,11785.03,7127.43,4058.26,105.15,0.0,1.0796,0.7645,1.0
FR,2023-11-13,202,680370.24,30443.79,13789.1,16116.78,5889.86,6422.32,94.22,0.0,1.08,0.7349,0.0
FR,2023-11-20,203,635587.06,28451.11,13826.03,16985.32,9316.36,3066.81,112.74,0.0,1.0804,0.7136,0.0
FR,2023-11-27,204,658599.76,26677.1,16950.9,13342.31,8897.98,6814.98,93.72,0.0,1.0808,0.7008,0.0
FR,2023-12-04,205,690969.05,32263.85,16399.08,17073.68,8402.44,4309.18,93.63,1.0,1.0812,0.6963,1.0
FR,2023-12-11,206,662500.04,28130.33,16630.42,17412.95,3837.32,6323.58,105.41,0.0,1.0816,0.6999,0.0
FR,2023-12-18,207,676749.81,27869.94,17243.12,14185.22,7176.71,6222.81,107.63,0.0,1.082,0.7108,1.0
FR,2023-12-25,208,657109.82,34495.72,18237.25,12590.52,11925.71,8013.73,104.48,0.0,1.0824,0.7279,0.0
IT,2020-01-06,1,577673.51,34102.73,10167.61,13349.94,8311.93,5336.76,102.43,1.0,1.0002,0.7902,1.0
IT,2020-01-13,2,573819.53,22290.84,11634.72,13281.59,9901.2,4913.46,96.86,1.0,1.0004,0.8087,0.0
IT,2020-01-20,3,606886.63,27977.28,18373.9,16596.01,4927.67,4937.75,90.34,0.0,1.0006,0.8279,0.0
IT,2020-01-27,4,558423.92,26552.61,14011.22,12179.94,4047.36,4183.78,85.3,0.0,1.0008,0.8477,0.0
IT,2020-02-03,5,589001.84,27672.07,11203.62,13619.46,7736.15,6228.95,102.24,0.0,1.001,0.8681,0.0
IT,2020-02-10,6,613386.84,19137.1,13305.52,11106.07,6170.68,4748.28,116.13,0.0,1.0011,0.8891,0.0
IT,2020-02-17,7,612034.42,36842.91,9777.36,18444.86,8212.63,7009.26,102.03,0.0,1.0013,0.911,0.0
IT,2020-02-24,8,659474.73,24533.57,11570.64,15654.08,9067.01,4304.55,86.17,0.0,1.0015,0.934,0.0
IT,2020-03-02,9,680656.04,35285.17,18621.22,12567.12,10399.95,6004.43,102.25,0.0,1.0017,0.9581,0.0
IT,2020-03-09,10,663517.37,25811.86,14317.46,14400.08,6829.45,7251.08,99.47,0.0,1.0019,0.9837,0.0
IT,2020-03-16,11,664117.98,25914.36,20410.22,16319.49,9596.17,3374.0,108.64,0.0,1.0021,1.0107,0.0
IT,2020-03-23,12,689979.32,36918.29,14571.69,14110.08,8938.63,8340.49,106.07,0.0,1.0023,1.0392,0.0
IT,2020-03-30,13,704747.56,35656.3,14764.93,13282.23,9543.35,5442.79,70.14,0.0,1.0025,1.069,0.0
IT,2020-04-06,14,733795.08,30961.66,16765.47,12916.06,7989.49,6112.0,105.45,0.0,1.0027,1.1,1.0
IT,2020-04-13,15,741843.57,34154.99,6899.03,15826.02,11352.73,6606.07,89.97,0.0,1.0029,1.1317,0.0
IT,2020-04-20,16,764747.28,27805.76,15359.11,13697.79,8669.35,6758.83,85.78,0.0,1.0031,1.1635,1.0
IT,2020-04-27,17,806162.73,29272.87,14517.33,13330.47,11917.93,6185.62,98.12,0.0,1.0033,1.195,0.0
IT,2020-05-04,18,768966.9,25236.29,18864.61,10656.55,7346.18,6977.35,104.11,0.0,1.0035,1.2252,1.0
IT,2020-05-11,19,836215.7,34008.9,17179.03,14624.24,9924.04,6358.25,83.59,0.0,1.0036,1.2533,0.0
IT,2020-05-18,20,771543.71,24526.06,11009.33,13721.49,8440.57,7700.66,107.05,0.0,1.0038,1.2785,0.0
IT,2020-05-25,21,811086.07,36461.04,17547.37,13151.38,7880.55,6209.56,107.63,0.0,1.004,1.3,0.0
IT,2020-06-01,22,848484.5,25964.24,13130.45,14408.34,9365.95,7720.97,100.47,0.0,1.0042,1.3168,0.0
IT,2020-06-08,23,853027.61,27404.12,11177.64,15687.55,7697.75,6442.13,91.32,0.0,1.0044,1.3282,0.0
IT,2020-06-15,24,810934.93,30923.42,13953.79,15308.23,3766.46,3430.52,90.21,0.0,1.0046,1.3335,0.0
IT,2020-06-22,25,856371.37,26518.4,12661.06,14655.0,3067.54,8035.02,110.26,1.0,1.0048,1.3324,1.0
IT,2020-06-29,26,831848.74,24383.81,16953.38,12340.31,9758.14,4590.06,84.89,0.0,1.005,1.3245,0.0
IT,2020-07-06,27,789631.99,25311.84,13599.76,11288.53,9519.12,6616.3,110.64,0.0,1.0052,1.3098,0.0
IT,2020-07-13,28,809613.7,29477.91,13018.04,9893.17,10334.1,5028.3,98.35,0.0,1.0054,1.2884,0.0
IT,2020-07-20,29,839641.29,21307.2,14494.12,10824.8,7343.25,5955.29,99.04,0.0,1.0056,1.2606,1.0
IT,2020-07-27,30,805356.41,23530.24,14708.01,12117.28,5369.68,4163.15,82.92,1.0,1.0058,1.2272,0.0
IT,2020-08-03,31,757485.95,23790.85,13731.44,10004.2,6524.9,5342.66,98.53,0.0,1.0059,1.1887,0.0
IT,2020-08-10,32,756879.46,27418.6,15006.41,11912.76,7028.95,4438.54,106.14,0.0,1.0061,1.1463,1.0
IT,2020-08-17,33,678073.19,22588.09,12927.09,9298.96,5521.87,6065.41,86.64,0.0,1.0063,1.101,0.0
IT,2020-08-24,34,709097.63,30995.01,11762.95,7600.47,9080.36,4951.94,104.99,1.0,1.0065,1.054,0.0
IT,2020-08-31,35,654626.52,21818.47,14052.88,13107.41,9783.59,5347.96,100.89,0.0,1.0067,1.0064,0.0
IT,2020-09-07,36,631006.98,21273.09,10964.39,10107.81,7341.38,2533.59,93.56,0.0,1.0069,0.9595,0.0
IT,2020-09-14,37,652218.58,21439.72,11173.34,9241.4,6645.25,4363.83,108.55,0.0,1.0071,0.9145,0.0
IT,2020-09-21,38,598901.02,16294.05,14867.1,8639.81,4916.98,4786.92,77.98,0.0,1.0073,0.8723,0.0
IT,2020-09-28,39,595148.95,17513.13,14630.66,11981.8,8678.32,4616.48,103.47,1.0,1.0075,0.8339,0.0
IT,2020-10-05,40,610933.38,19778.53,11045.38,14105.71,6739.39,5276.08,116.19,1.0,1.0077,0.8,0.0
IT,2020-10-12,41,534322.68,27262.8,10100.42,10212.56,6279.37,4118.06,114.4,0.0,1.0079,0.7712,0.0
IT,2020-10-19,42,542938.69,22212.33,14451.96,10698.23,7353.7,4515.73,103.9,0.0,1.0081,0.7479,0.0
IT,2020-10-26,43,584594.49,20371.6,13084.66,13696.47,5974.69,5577.48,96.98,0.0,1.0083,0.7302,1.0
IT,2020-11-02,44,530592.99,28400.8,12122.85,7274.18,7042.86,2482.52,93.64,0.0,1.0085,0.718,0.0
IT,2020-11-09,45,519416.59,30268.18,10807.1,16094.39,4931.03,5164.86,96.97,0.0,1.0086,0.7112,0.0
IT,2020-11-16,46,558730.92,29324.14,12497.03,17448.32,8560.56,4374.79,105.44,0.0,1.0088,0.7094,0.0
IT,2020-11-23,47,520267.44,19751.57,11855.71,5462.31,6995.25,3893.89,91.93,0.0,1.009,0.7121,0.0
IT,2020-11-30,48,562406.77,21823.71,10502.27,11875.31,8951.07,5170.68,107.57,0.0,1.0092,0.7187,0.0
IT,2020-12-07,49,531886.4,33602.34,12647.09,10556.13,7099.76,6142.21,121.33,0.0,1.0094,0.7286,0.0
IT,2020-12-14,50,578116.12,26324.12,13223.05,11891.57,7328.67,6066.43,99.38,0.0,1.0096,0.7413,0.0
IT,2020-12-21,51,597227.86,24212.68,11830.65,11720.67,5813.78,4978.13,86.56,0.0,1.0098,0.7561,0.0
IT,2020-12-28,52,573858.23,29801.74,15384.19,15144.28,9005.26,6124.4,86.55,0.0,1.01,0.7726,0.0
IT,2021-01-04,53,583602.85,31879.8,16686.93,12968.41,6565.88,6228.18,107.77,0.0,1.0102,0.7902,0.0
IT,2021-01-11,54,598993.27,23917.49,16120.96,11042.08,7313.01,5306.38,99.4,0.0,1.0104,0.8087,0.0
IT,2021-01-18,55,603891.88,28664.96,12971.33,13257.08,8239.67,4730.69,108.77,1.0,1.0106,0.8279,0.0
IT,2021-01-25,56,625980.19,33065.24,16056.33,15383.94,8571.64,4870.35,94.66,0.0,1.0108,0.8477,0.0
IT,2021-02-01,57,608215.13,21736.97,14373.41,10802.15,5594.13,6609.73,108.31,0.0,1.011,0.8681,0.0
IT,2021-02-08,58,627469.31,28753.68,10796.96,9619.56,8207.65,5688.22,98.42,0.0,1.0112,0.8891,1.0
IT,2021-02-15,59,673837.14,22554.07,16463.71,20294.72,10091.54,4590.0,92.67,1.0,1.0114,0.911,0.0
IT,2021-02-22,60,651097.87,23552.0,15088.28,12776.25,8130.33,3887.95,95.99,0.0,1.0115,0.934,0.0
IT,2021-03-01,61,676365.15,26239.7,22454.02,14378.78,8472.24,6897.86,88.03,0.0,1.0117,0.9581,0.0
IT,2021-03-08,62,672204.38,32610.34,19223.04,13700.58,9220.97,5302.83,119.89,0.0,1.0119,0.9837,1.0
IT,2021-03-15,63,684250.57,27989.3,17085.49,16597.67,8748.71,6378.56,99.04,0.0,1.0121,1.0107,0.0
IT,2021-03-22,64,704487.65,26115.61,15751.2,20323.13,7146.75,7489.4,106.45,0.0,1.0123,1.0392,0.0
IT,2021-03-29,65,720241.01,30351.09,15512.51,16762.87,8946.89,4435.39,94.63,0.0,1.0125,1.069,0.0
IT,2021-04-05,66,714454.66,23132.49,11996.33,10451.35,10795.99,5949.5,89.48,0.0,1.0127,1.1,0.0
IT,2021-04-12,67,735820.42,32506.51,9763.12,10825.55,7093.41,5783.37,97.66,0.0,1.0129,1.1317,0.0
IT,2021-04-19,68,706906.97,36547.73,12301.35,13712.84,8271.48,6413.47,111.01,0.0,1.0131,1.1635,0.0
IT,2021-04-26,69,754258.94,29146.04,14666.27,14013.2,6429.51,7390.95,94.79,0.0,1.0133,1.195,0.0
IT,2021-05-03,70,762993.9,28185.21,8502.71,9629.53,10471.97,4313.01,91.29,0.0,1.0135,1.2252,0.0
IT,2021-05-10,71,775147.96,31261.89,12961.24,16928.04,8565.58,6480.85,101.55,0.0,1.0137,1.2533,0.0
IT,2021-05-17,72,833222.82,17092.13,13667.77,11255.66,7160.85,6938.62,104.99,0.0,1.0139,1.2785,0.0
IT,2021-05-24,73,824155.5,31440.55,13584.48,18435.95,8674.85,5466.78,116.43,0.0,1.0141,1.3,1.0
IT,2021-05-31,74,830692.79,45357.69,12143.73,19092.35,6376.14,5444.51,103.54,0.0,1.0143,1.3168,0.0
IT,2021-06-07,75,809691.8,26888.78,12841.16,13098.23,6560.22,5974.4,106.44,0.0,1.0145,1.3282,0.0
IT,2021-06-14,76,839099.68,26471.59,18233.63,14749.22,5759.57,5797.56,107.19,0.0,1.0146,1.3335,1.0
IT,2021-06-21,77,795084.39,30620.73,15093.22,10044.26,6290.72,5952.21,88.47,0.0,1.0148,1.3324,0.0
IT,2021-06-28,78,826314.82,34805.55,11626.67,14727.26,9989.14,5825.54,90.37,0.0,1.015,1.3245,0.0
IT,2021-07-05,79,793048.21,30734.51,12683.91,11578.38,6584.5,4133.65,89.16,0.0,1.0152,1.3098,0.0
IT,2021-07-12,80,793214.86,14368.48,12557.26,9882.69,8283.81,6051.98,86.68,0.0,1.0154,1.2884,0.0
IT,2021-07-19,81,719505.91,27604.75,10499.38,11686.81,6197.89,6119.73,107.95,0.0,1.0156,1.2606,0.0
IT,2021-07-26,82,743084.3,36922.39,10315.32,11055.0,8425.43,5057.7,102.9,0.0,1.0158,1.2272,0.0
IT,2021-08-02,83,785419.59,26964.58,14412.89,11210.0,5717.54,3362.73,100.79,0.0,1.016,1.1887,0.0
IT,2021-08-09,84,777772.35,18158.11,10813.97,14047.3,7138.63,4613.67,74.07,0.0,1.0162,1.1463,1.0
IT,2021-08-16,85,722698.63,24590.96,9091.09,9811.31,7057.47,4836.79,120.55,0.0,1.0164,1.101,0.0
IT,2021-08-23,86,739525.5,17101.62,11395.97,15484.01,10108.1,3545.47,91.06,0.0,1.0166,1.054,1.0
IT,2021-08-30,87,681271.26,28357.84,11642.89,8360.07,7685.15,4222.06,120.52,0.0,1.0168,1.0064,1.0
IT,2021-09-06,88,657880.3,18245.57,6829.02,14923.2,5964.96,3239.92,85.51,1.0,1.017,0.9595,0.0
IT,2021-09-13,89,603468.8,22753.99,11119.17,8931.41,7647.89,5028.86,91.88,0.0,1.0172,0.9145,0.0
IT,2021-09-20,90,639695.52,18507.15,13108.86,11167.56,9567.86,4616.23,77.97,0.0,1.0174,0.8723,0.0
IT,2021-09-27,91,602958.93,19876.39,12164.53,10063.72,4512.62,2994.0,103.62,1.0,1.0176,0.8339,0.0
IT,2021-10-04,92,626272.59,28990.76,16157.29,10405.93,5574.78,4783.82,88.99,0.0,1.0178,0.8,0.0
IT,2021-10-11,93,569060.1,22902.51,14026.38,13017.22,6412.54,4436.93,89.27,0.0,1.018,0.7712,0.0
IT,2021-10-18,94,616599.86,20058.26,14564.32,14679.26,6210.05,4983.33,86.27,0.0,1.0181,0.7479,1.0
IT,2021-10-25,95,548266.13,17565.21,17771.49,14104.32,6380.23,4199.92,107.77,0.0,1.0183,0.7302,0.0
IT,2021-11-01,96,550770.84,14411.65,13263.53,10584.6,5107.77,3868.4,107.11,0.0,1.0185,0.718,0.0
IT,2021-11-08,97,552692.59,17493.28,12046.65,12096.08,8965.16,3947.04,118.12,0.0,1.0187,0.7112,0.0
IT,2021-11-15,98,518547.89,24203.61,14141.94,9985.31,5081.37,4225.09,93.14,0.0,1.0189,0.7094,0.0
